rv,jumps,dts,vix,rets,c,vixann
4.22793436236326e-05,0.0,['1/07/2011'],8.328601190476189e-05,0.01430684739491854,4.22793436236326e-05,15.87
2.89916288472389e-05,0.0,['5/07/2011'],8.529219576719576e-05,-0.0013370433916550409,2.89916288472389e-05,16.06
2.15582892742804e-05,0.0,['6/07/2011'],8.829219576719576e-05,0.0010010833453429403,2.15582892742804e-05,16.34
8.29905689122809e-05,6.23907301065905e-05,['7/07/2011'],8.412781084656086e-05,0.010399582665769434,2.05998388056903e-05,15.95
0.000151694731354274,0.000120237979196236,['8/07/2011'],8.412781084656086e-05,-0.0069855160925432255,3.14567521580376e-05,15.95
0.00020535066598602,0.0,['11/07/2011'],0.0001118360119047619,-0.018256123199656974,0.00020535066598602,18.39
6.01017952561799e-05,0.0,['12/07/2011'],0.00013056114417989422,-0.004443388381926191,6.01017952561799e-05,19.87
9.66615653463864e-05,0.0,['13/07/2011'],0.00013108733465608466,0.00310106049315579,9.66615653463864e-05,19.91
9.72681362687483e-05,0.0,['14/07/2011'],0.0001430687830687831,-0.006738800871784166,9.72681362687483e-05,20.8
8.22514181818148e-05,0.0,['15/07/2011'],0.00012613125,0.005539040679880189,8.22514181818148e-05,19.53
0.000109338034787062,0.0,['18/07/2011'],0.0001451397156084656,-0.008163061525228133,0.000109338034787062,20.95
0.000118925093989403,8.03731599664713e-05,['19/07/2011'],0.00012203177910052912,0.01617711948389583,3.85519340229318e-05,19.21
1.3179842544986e-05,0.0,['20/07/2011'],0.00012051193783068781,-0.0006710473490973826,1.3179842544986e-05,19.09
0.000136304838314872,8.74264586656896e-05,['21/07/2011'],0.00010196878306878304,0.013455200670761065,4.8878379649182e-05,17.56
2.47985261600779e-05,0.0,['22/07/2011'],0.0001015047619047619,0.0009074613278100096,2.47985261600779e-05,17.52
6.60906834457371e-05,4.91271429832503e-05,['25/07/2011'],0.0001238169642857143,-0.005659020861895793,1.69635404624868e-05,19.35
4.17488175428991e-05,0.0,['26/07/2011'],0.0001353349537037037,-0.004113335911232914,4.17488175428991e-05,20.23
0.000184174832280258,0.0,['27/07/2011'],0.00017462976190476192,-0.020517780024378287,0.000184174832280258,22.98
5.69216257619018e-05,0.0,['28/07/2011'],0.0001863715608465608,-0.003239229716375921,5.69216257619018e-05,23.74
0.000126945477699385,0.0,['29/07/2011'],0.00021083416005291007,-0.006471416171186788,0.000126945477699385,25.25
7.60659276530557e-05,0.0,['1/08/2011'],0.00018511759259259261,-0.004140792666031388,7.60659276530557e-05,23.66
0.000147973735059212,0.0,['2/08/2011'],0.0002032222552910053,-0.025888993656482444,0.000147973735059212,24.79
0.000168063748017407,0.0,['3/08/2011'],0.00018076203703703704,0.005003212008481522,0.000168063748017407,23.38
0.000550050029476175,0.0,['4/08/2011'],0.00033146679894179894,-0.04900163740665529,0.000550050029476175,31.66
0.0010955690018044,0.0,['5/08/2011'],0.00033862433862433863,-0.0005751318168909164,0.0010955690018044,32.0
0.00116830325049461,0.0,['8/08/2011'],0.0007619047619047619,-0.06895833042745467,0.00116830325049461,48.0
0.00216447083913403,0.0,['9/08/2011'],0.000406482671957672,0.04631738118329726,0.00216447083913403,35.06
0.00136369278538736,0.0,['10/08/2011'],0.0006111574404761905,-0.04515678075483553,0.00136369278538736,42.99
0.000524108543898963,0.0,['11/08/2011'],0.0005029761904761905,0.04525059058532176,0.000524108543898963,39.0
0.000177070711010964,0.0,['12/08/2011'],0.00043718571428571427,0.005247837853274869,0.000177070711010964,36.36
0.000249911776901387,0.0,['15/08/2011'],0.0003358786044973545,0.021550785789564535,0.000249911776901387,31.87
0.000281011112218184,0.0,['16/08/2011'],0.00035685267857142865,-0.009786291472722999,0.000281011112218184,32.85
0.000209749581265443,0.0,['17/08/2011'],0.00032979378306878304,0.0009469340577277265,0.000209749581265444,31.58
0.00194649624593124,0.00172593706097769,['18/08/2011'],0.0006020928902116402,-0.04561860806650028,0.000220559184953555,42.67
0.000314579785687344,0.0,['19/08/2011'],0.0006128645833333333,-0.015122760800306435,0.000314579785687344,43.05
0.000341390826596621,0.0,['22/08/2011'],0.0005956195767195767,0.00025808174214938097,0.000341390826596621,42.44
0.000270866226864484,0.0,['23/08/2011'],0.0004350241071428572,0.03371022159734199,0.000270866226864484,36.27
0.000168825412955001,0.0,['24/08/2011'],0.0004261937830687831,0.013034651096542811,0.000168825412955001,35.9
0.000117897309913535,0.0,['25/08/2011'],0.0005227703703703703,-0.015687972317898854,0.000117897309913535,39.76
0.000452176090472362,0.0,['26/08/2011'],0.0004188651124338626,0.015008393630514818,0.000452176090472362,35.59
0.000275046151336465,0.000218450792179306,['29/08/2011'],0.00034457619047619057,0.027887582820491672,5.6595359157159e-05,32.28
0.000168576470294408,0.0,['30/08/2011'],0.0003577222552910054,0.002344202476723716,0.000168576470294408,32.89
0.000270240647710086,0.0,['31/08/2011'],0.00033062976190476203,0.004909932925226356,0.000270240647710086,31.62
0.000145349390491148,0.0,['1/09/2011'],0.0003348255291005291,-0.011942485261153978,0.000145349390491148,31.82
0.000450091120095118,0.000399884711607107,['2/09/2011'],0.0003804783068783069,-0.025606955849665675,5.02064084880105e-05,33.92
0.000257715458238493,0.0,['6/09/2011'],0.0004527116402116402,-0.007464093032212224,0.000257715458238493,37.0
0.000288297905989099,0.000249012359425414,['7/09/2011'],0.0003684604497354498,0.028243820652058067,3.9285546563685e-05,33.38
0.000237634911428909,0.0,['8/09/2011'],0.0003895047619047619,-0.01066891504794603,0.000237634911428909,34.32
0.000404427502904813,0.000266841091303218,['9/09/2011'],0.0004906714285714287,-0.02706852500255939,0.000137586411601595,38.52
0.0002769221419398,0.0,['12/09/2011'],0.0004924563822751324,0.00694153445616869,0.0002769221419398,38.59
0.000137078219878618,0.0,['13/09/2011'],0.00045051193783068774,0.009078747147885844,0.000137078219878618,36.91
0.000210449530073541,0.0,['14/09/2011'],0.0003958862433862435,0.013389711169736475,0.000210449530073541,34.6
0.000136989502229936,0.0,['15/09/2011'],0.00033798971560846557,0.017041104018524895,0.000136989502229936,31.97
0.000105166376530479,0.0,['16/09/2011'],0.0003173810846560847,0.005690455416002148,0.000105166376530479,30.98
0.000592272976566782,0.000503534219060415,['19/09/2011'],0.0003542502976190476,-0.009850912270881551,8.87387575063671e-05,32.73
0.000136725120432259,0.0,['20/09/2011'],0.00035706997354497354,-0.0016623864054958564,0.000136725120432259,32.86
0.000443529764271438,0.0,['21/09/2011'],0.0004605761904761904,-0.029831031890565053,0.000443529764271438,37.32
0.00129362357534522,0.000821422368380009,['22/09/2011'],0.0005654174933862436,-0.03240250026243683,0.000472201206965213,41.35
0.000252176139908814,0.0,['23/09/2011'],0.0005626860119047619,0.006063593439679295,0.000252176139908814,41.25
0.000201486054331461,0.0,['26/09/2011'],0.0005034921957671959,0.023068110546269296,0.000201486054331461,39.02
0.000641529635122947,0.000484091807313814,['27/09/2011'],0.00047025267857142864,0.010631619216616888,0.000157437827809133,37.71
0.000239407694179247,0.0,['28/09/2011'],0.000558057671957672,-0.020908242602619344,0.000239407694179247,41.08
0.000639599834134017,0.000463588562411041,['29/09/2011'],0.000498857671957672,0.008081516300173678,0.000176011271722976,38.84
0.00050187905421891,0.0,['30/09/2011'],0.0006103047619047619,-0.02529129228036273,0.00050187905421891,42.96
0.000244777221319577,0.0,['3/10/2011'],0.0006831026785714286,-0.02886354629481778,0.000244777221319577,45.45
0.00119990802721437,0.0,['4/10/2011'],0.0005510160052910054,0.022239331806361014,0.00119990802721437,40.82
0.000206631435476217,0.0,['5/10/2011'],0.00047275003306878325,0.017707849893700365,0.000206631435476217,37.81
0.000309496911707472,0.0,['6/10/2011'],0.0004350241071428572,0.01813821922314528,0.000309496911707472,36.27
0.000334615353993747,0.000239513948031038,['7/10/2011'],0.00043334656084656096,-0.00819680252892006,9.51014059627094e-05,36.2
0.000646759817763636,0.000562084893550115,['10/10/2011'],0.00036055568783068795,0.033555597853170506,8.46749242135205e-05,33.02
9.26361133282597e-05,0.0,['11/10/2011'],0.00035706997354497354,0.0005438352229682857,9.26361133282597e-05,32.86
0.000142571316755883,0.0,['12/10/2011'],0.00032314404761904763,0.009747079611157516,0.000142571316755883,31.26
0.000165945140466568,0.0,['13/10/2011'],0.0003116699735449736,-0.002978130791599371,0.000165945140466568,30.7
0.000183918149239273,0.000120216462513366,['14/10/2011'],0.0002637227513227513,0.017231013084970263,6.37016867259071e-05,28.24
0.000109814164914633,6.92751362510602e-05,['17/10/2011'],0.0003686812500000001,-0.01955996128718929,4.05390286635729e-05,33.39
0.000207484223173902,0.0,['18/10/2011'],0.0003293761904761904,0.020213033197288798,0.000207484223173902,31.56
0.000144797485792184,0.0,['19/10/2011'],0.0003922333333333333,-0.012729818838075795,0.000144797485792184,34.44
0.000207202015490829,0.0,['20/10/2011'],0.0004000160052910053,0.004543831804408512,0.000207202015490829,34.78
0.000297436963361072,0.000183765075362806,['21/10/2011'],0.00032438571428571424,0.018634079544892792,0.000113671887998266,31.32
0.000100682502748265,0.0,['24/10/2011'],0.00028311759259259267,0.01279085339877292,0.000100682502748265,29.26
0.000310005612208277,0.000192864755766188,['25/10/2011'],0.00034329642857142855,-0.020248432646129442,0.000117140856442089,32.22
0.000195767771755305,0.0,['26/10/2011'],0.0002948477513227513,0.010481470272433699,0.000195767771755305,29.86
0.000578822601247362,0.0,['27/10/2011'],0.00021435568783068786,0.033716617775602885,0.000578822601247362,25.46
5.89944841807326e-05,0.0,['28/10/2011'],0.00019898177910052917,0.0003891535181890043,5.89944841807326e-05,24.53
0.000304957494163206,0.000252520846228233,['31/10/2011'],0.000296825925925926,-0.02504868216973945,5.24366479349729e-05,29.96
0.000862667059350563,0.000561721226662774,['1/11/2011'],0.00039978601190476196,-0.02834004470968389,0.00030094583268779,34.77
0.000215451523622564,0.0,['2/11/2011'],0.00035446679894179895,0.01597636762997209,0.000215451523622564,32.74
6.70054197088035e-05,0.0,['3/11/2011'],0.0003076223544973545,0.01860760756451947,6.70054197088035e-05,30.5
0.000186149784506325,0.000109949553000478,['4/11/2011'],0.0003008021164021164,-0.006299784593889073,7.62002315058469e-05,30.16
0.000126466046665877,0.0,['7/11/2011'],0.0002946502976190476,0.006275996498243774,0.000126466046665877,29.85
0.000192318259607654,0.0,['8/11/2011'],0.00024971904761904757,0.011667272007859919,0.000192318259607654,27.48
0.000840184227276202,0.000534385634967684,['9/11/2011'],0.000432389417989418,-0.03738529279356369,0.000305798592308518,36.16
0.000147322636748023,0.0,['10/11/2011'],0.0003559841600529101,0.008579154122938346,0.000147322636748023,32.81
0.000241063141950991,0.000169504505434344,['11/11/2011'],0.0002984132275132275,0.019301269434906725,7.15586365166466e-05,30.04
9.65309617651932e-05,6.60108428413448e-05,['14/11/2011'],0.0003204619378306878,-0.009596079408942321,3.05201189238484e-05,31.13
7.87734059877164e-05,0.0,['15/11/2011'],0.0003223175925925926,0.004805575097530124,7.87734059877164e-05,31.22
0.000225526964912978,0.0,['16/11/2011'],0.0003713360119047618,-0.016755779391136084,0.000225526964912978,33.51
0.000140308833596176,0.0,['17/11/2011'],0.0003938293981481481,-0.016942648369624176,0.000140308833596176,34.51
5.71485218383955e-05,0.0,['18/11/2011'],0.00033862433862433863,-0.0003947725585652186,5.71485218383955e-05,32.0
0.000511981001715545,0.0,['21/11/2011'],0.00035815744047619036,-0.018824534649997567,0.000511981001715544,32.91
0.000102899492339532,0.0,['22/11/2011'],0.00033798971560846557,-0.004149488108607474,0.000102899492339532,31.97
0.000260186271421889,0.0,['23/11/2011'],0.0003818255291005291,-0.022342971201496673,0.000260186271421889,33.98
9.25648393042114e-05,0.0,['25/11/2011'],0.0003929169642857143,-0.0026891236049403243,9.25648393042114e-05,34.47
0.00123020280864123,0.00101178460899498,['28/11/2011'],0.00034138125000000006,0.0288210760216857,0.000218418199646251,32.13
9.705225152099e-05,0.0,['29/11/2011'],0.0003104529100529101,0.0022112969383296607,9.705225152099e-05,30.64
0.00118604504301696,0.000975729469590212,['30/11/2011'],0.0002555687830687832,0.04240342063777991,0.000210315573426744,27.8
7.69063431820781e-05,0.0,['1/12/2011'],0.0002484484457671958,-0.001910465594686547,7.69063431820781e-05,27.41
0.000121293340634469,0.0,['2/12/2011'],0.00025044656084656085,-0.0002410742279219324,0.000121293340634469,27.52
0.000283091705309807,0.000218515478957346,['5/12/2011'],0.0002563047619047619,0.01023452180275579,6.45762263524612e-05,27.84
6.20607237243728e-05,0.0,['6/12/2011'],0.0002616722552910053,0.001105126228035855,6.20607237243728e-05,28.13
0.000104300520589723,0.0,['7/12/2011'],0.00027181511243386247,0.00201628975861266,0.000104300520589723,28.67
0.000142524221675482,0.0,['8/12/2011'],0.0003094405092592593,-0.02136847142775983,0.000142524221675482,30.59
0.000116052410753636,6.62983095046916e-05,['9/12/2011'],0.00023012711640211638,0.016742439809384415,4.97541012489446e-05,26.38
0.000294276856483201,0.0,['12/12/2011'],0.00021790638227513236,-0.015026409891996106,0.0002942768564832,25.67
0.000197978081154438,0.0,['13/12/2011'],0.00021351458333333334,-0.008723960779886826,0.000197978081154438,25.41
8.61157321962441e-05,0.0,['14/12/2011'],0.0002242333333333333,-0.011413223108981121,8.61157321962441e-05,26.04
0.000170738273973103,0.0,['15/12/2011'],0.00020850267857142857,0.003237808535543156,0.000170738273973103,25.11
6.16109530476982e-05,0.0,['16/12/2011'],0.00019510717592592595,0.0032109610779535356,6.16109530476982e-05,24.29
9.92388514602673e-05,0.0,['19/12/2011'],0.00020535925925925928,-0.011802150179861201,9.92388514602673e-05,24.92
0.000518145541810773,0.000479375824982744,['20/12/2011'],0.00017829642857142855,0.02938923633991441,3.8769716828029e-05,23.22
0.000111648110100836,0.0,['21/12/2011'],0.00015186669973544974,0.0019476710569789914,0.000111648110100836,21.43
6.2227557524536e-05,4.17300297777038e-05,['22/12/2011'],0.0001480640211640212,0.00823155361398492,2.04975277468322e-05,21.16
1.397713517393e-05,0.0,['23/12/2011'],0.00014210744047619047,0.008994515513423385,1.397713517393e-05,20.73
1.85630461905457e-05,0.0,['27/12/2011'],0.00015874606481481478,7.902764391107808e-05,1.85630461905457e-05,21.91
6.76611723565616e-05,3.77985876067171e-05,['28/12/2011'],0.00018293333333333335,-0.012556475533817963,2.98625847498445e-05,23.52
3.28911152491807e-05,0.0,['29/12/2011'],0.0001696502976190476,0.010650168721478698,3.28911152491807e-05,22.65
1.65866215632405e-05,0.0,['30/12/2011'],0.00018107142857142855,-0.004300535862919215,1.65866215632405e-05,23.4
0.000393185913158625,0.000350406779888891,['3/01/2012'],0.00017447781084656082,0.015355418375209207,4.27791332697334e-05,22.97
3.1590860385071e-05,0.0,['4/01/2012'],0.00016326997354497354,0.00018791399857992464,3.1590860385071e-05,22.22
0.000119315057037338,0.0,['5/01/2012'],0.00015257619047619048,0.0029393851586132893,0.000119315057037338,21.48
3.85715753995284e-05,0.0,['6/01/2012'],0.00014073971560846557,-0.0025401851188711095,3.85715753995284e-05,20.63
2.48928534270222e-05,0.0,['9/01/2012'],0.00014680717592592592,0.002259128343552906,2.48928534270222e-05,21.07
0.000138638739152004,0.000125615289518864,['10/01/2012'],0.0001415595568783069,0.008846519498231472,1.30234496331401e-05,20.69
3.04740611020719e-05,1.93805856835536e-05,['11/01/2012'],0.00014652860449735453,0.0003095304447903228,1.10934754185183e-05,21.05
2.82240280885735e-05,0.0,['12/01/2012'],0.00013856511243386243,0.0023338676271165535,2.82240280885735e-05,20.47
0.000117452198785188,0.0,['13/01/2012'],0.0001445860119047619,-0.004960177933283264,0.000117452198785188,20.91
2.2791577242078e-05,1.63257986950735e-05,['17/01/2012'],0.0001629761904761905,0.0035465972840967364,6.46577854700449e-06,22.2
3.85958306891689e-05,2.436373552381e-05,['18/01/2012'],0.00014430955687830689,0.01104669323633066,1.42320951653589e-05,20.89
1.96208329584591e-05,0.0,['19/01/2012'],0.00013056114417989422,0.004926531580627023,1.96208329584591e-05,19.87
1.8360003639506e-05,0.0,['20/01/2012'],0.00011050211640211643,0.0006692320811931821,1.8360003639506e-05,18.28
4.17937647559189e-05,0.0,['23/01/2012'],0.00011526749338624341,0.00047123563413351943,4.17937647559189e-05,18.67
4.87378420415771e-05,0.0,['24/01/2012'],0.00011825003306878305,-0.001026362395993147,4.87378420415771e-05,18.91
7.46741873302618e-05,0.0,['25/01/2012'],0.00011086511243386244,0.008634127936281153,7.46741873302618e-05,18.31
7.44408485754444e-05,0.0,['26/01/2012'],0.0001140360119047619,-0.005762963674862105,7.44408485754444e-05,18.57
2.2212768694966e-05,0.0,['27/01/2012'],0.00011354527116402118,-0.0015940734220098644,2.2212768694966e-05,18.53
0.000132507331069639,0.0,['30/01/2012'],0.00012445767195767192,-0.0025253499086551,0.000132507331069639,19.4
3.18898812856009e-05,0.0,['31/01/2012'],0.0001249714285714286,-0.00045706973394398057,3.18898812856009e-05,19.44
9.12236243521883e-05,6.77525534290578e-05,['1/02/2012'],0.00011379050925925925,0.008860289331437619,2.34710709231305e-05,18.55
1.24956840498248e-05,0.0,['2/02/2012'],0.0001069048941798942,0.0010944925478258915,1.24956840498248e-05,17.98
0.000117851890608354,0.000102778157925915,['3/02/2012'],9.669642857142859e-05,0.0144997372641607,1.50737326824391e-05,17.1
1.27031637806921e-05,0.0,['6/02/2012'],0.0001043047619047619,-0.00042391317108323237,1.27031637806921e-05,17.76
4.16596058979238e-05,0.0,['7/02/2012'],0.00010301669973544972,0.0020212685879011623,4.16596058979238e-05,17.65
2.58906318262522e-05,0.0,['8/02/2012'],0.00010905608465608468,0.0021579461175579256,2.58906318262522e-05,18.16
3.59454962031539e-05,0.0,['9/02/2012'],0.00011477410714285714,0.0014730323066491182,3.59454962031539e-05,18.63
0.000128830688904388,8.49895503999442e-05,['10/02/2012'],0.00014293125,-0.006910169670604592,4.38411385044437e-05,20.79
2.97034035093473e-05,2.03111819729489e-05,['13/02/2012'],0.00011988148148148145,0.0067770197880235375,9.39222153639832e-06,19.04
7.29308261272809e-05,0.0,['14/02/2012'],0.00012626044973544973,-0.0009399505552771627,7.29308261272809e-05,19.54
7.02972395070049e-05,0.0,['15/02/2012'],0.00014778425925925928,-0.005397732995705936,7.02972395070049e-05,21.14
2.55866499854698e-05,0.0,['16/02/2012'],0.00012215886243386242,0.01096532252888617,2.55866499854698e-05,19.22
1.62398767723885e-05,0.0,['17/02/2012'],0.00010453981481481482,0.002346218995056878,1.62398767723885e-05,17.78
5.11126104577988e-05,0.0,['21/02/2012'],0.00010941669973544974,0.000719678085287958,5.11126104577988e-05,18.19
